id,Background,Hair,Skin,Eyes,Body,Accessory,Head,Hands,Glasses,total
2071,3.2357473035439135,2.2058823529411766,1.2184508268059182,0.5259203606311045,1.3392857142857142,0.682,0.9762076423936553,0.6531055900621118,0,10.836599790663593
556,9.79020979020979,0.4444444444444444,2.4054982817869415,1.9283746556473829,0.7543103448275862,0,0.6090868196131354,0.6979754397610355,0,16.629899776290316
764,0.9090909090909091,0.9345794392523364,0.447427293064877,0.21694214876033058,1.5261627906976745,0,0,1.1574023115024767,0,5.191604892368604
300,0.2907983106002908,0.9036144578313253,1.2750455373406193,0.5259203606311045,0.8306962025316456,0,0,0,0,3.8260748689349855
2875,9.79020979020979,1.0204081632653061,0.447427293064877,0.21694214876033058,1.4583333333333333,0,1.0180451127819548,0.6305847076461769,0,14.58195054906177
2049,0.2907983106002908,0.4195804195804196,1.859229747675963,0.21694214876033058,0.8203125,0,1.113486842105263,1.758361204013378,0,6.478711172735645
132,1.8010291595197256,2.2058823529411766,0.447427293064877,0.21694214876033058,0.6628787878787878,1.065625,1.3973168214654281,0,0,7.797101563630326
4178,0.9026434558349452,0.4444444444444444,0.4410838059231254,0.21694214876033058,1.5261627906976745,0,0.8797920727745289,0.743372216330859,0,5.1544409347659075
3953,0.4294917680744452,0.4195804195804196,0.8641975308641976,1.1003405816085932,1.3392857142857142,0.682,0,0.743372216330859,1.2090729783037475,6.787341209047977
2881,0.9090909090909091,1.0204081632653061,2.4054982817869415,1.9283746556473829,0.6696428571428571,0,0,0,0,6.933014866933397
1638,3.2357473035439135,3.8461538461538463,1.2750455373406193,0.5362614913176711,0.5514705882352942,0,0,0,0,9.444678766591343
59,0.9026434558349452,0.4195804195804196,0.4410838059231254,0.21694214876033058,0.5561440677966102,0,0,0.9052948773138184,1.684065934065934,5.125754709275184
1852,1.5521064301552105,0.9345794392523364,0.4410838059231254,0.21694214876033058,0.6310096153846154,0,0.387299771167048,0.9052948773138184,0,5.068316087956485
790,0.2907983106002908,0.38961038961038963,1.2750455373406193,0.21694214876033058,0.8203125,0,0.7501385041551246,0,0,3.7428473904667547
3739,0.4294917680744452,0.4195804195804196,1.2184508268059182,0.21694214876033058,0.6981382978723404,0,0,0,0,2.982603461093454
3998,0.2907983106002908,2.586206896551724,1.2184508268059182,0.5362614913176711,0.7543103448275862,1.065625,0.6306474149976711,0,0,7.082300285100862
931,0.4294917680744452,0.38961038961038963,0.447427293064877,0.5362614913176711,0.48253676470588236,0,1.0963562753036435,0,0,3.381683982076909
2076,3.2357473035439135,0.4444444444444444,0.4410838059231254,0.21694214876033058,0.9242957746478874,0,0.6306474149976711,0,2.1433566433566433,8.036517535674015
3396,0.4294917680744452,0.4195804195804196,0.4410838059231254,1.1003405816085932,0.5561440677966102,0,0,0,0,2.9466406429831937
2244,0.4294917680744452,0.4444444444444444,0.4410838059231254,0.5362614913176711,0.5912162162162162,0,0.6090868196131354,0.7199589181787059,0,3.771543463767744
2620,0.2907983106002908,0.38961038961038963,0.4410838059231254,0.21694214876033058,0.8203125,0,0.7501385041551246,0,0,2.908885659049261
1899,0.4294917680744452,3.8461538461538463,1.6786570743405276,4.061895551257253,0.5208333333333334,0,0,0.6531055900621118,0,11.190137163221516
1297,1.0816379088333763,0.4444444444444444,0.447427293064877,0.21694214876033058,1.2620192307692308,0,0,0,0.26945054945054947,3.7219215753228085
2412,0.9026434558349452,0.38961038961038963,0.8641975308641976,0.21694214876033058,0.5912162162162162,0,0.9762076423936553,0,0,3.9408173836797347
569,0.9026434558349452,0.4444444444444444,0.8641975308641976,0.21694214876033058,1.3392857142857142,0,0.7055758207399687,0,0,4.473089114929601
92,1.0816379088333763,1.2987012987012987,1.2184508268059182,0.21694214876033058,0.8003048780487805,0,0,0,0,4.616037061149704
3706,0.4294917680744452,0.4444444444444444,2.4054982817869415,1.9283746556473829,0.9114583333333334,0,0,0,0,6.119267483286547
1051,1.8010291595197256,0.9036144578313253,0.4410838059231254,0.21694214876033058,0.6433823529411765,0,0.6090868196131354,0,0.7484737484737485,5.3636124930625675
1263,0.2907983106002908,0.4195804195804196,0.4410838059231254,1.1003405816085932,1.9886363636363635,0,0,0,0,4.240439481348792
66,0.2907983106002908,0.4195804195804196,1.2184508268059182,0.21694214876033058,0.7056451612903226,0,2.226973684210526,0,0.32297154899894626,5.401362100246755
3534,0.4294917680744452,2.586206896551724,0.447427293064877,0.5362614913176711,0.8306962025316456,0,1.168248490077653,0.5347063310450039,0.943076923076923,7.476115395739943
1607,0.4294917680744452,1.477832512315271,0.4410838059231254,0.5362614913176711,1.8229166666666667,0,0.4510326449033977,1.1574023115024767,0,6.316021200703053
3150,0.4294917680744452,0.9345794392523364,0.447427293064877,0.21694214876033058,1.5261627906976745,0,1.0963562753036435,0,0,4.6509597151533075
2082,0.4294917680744452,0.4444444444444444,0.4410838059231254,0.21694214876033058,1.640625,0,1.0963562753036435,0,0,4.268943442505989
3362,1.8010291595197256,1.4150943396226414,1.2184508268059182,0.21694214876033058,0.5514705882352942,0,0,0.9052948773138184,0.6736263736263736,6.781908313884102
1435,4.713804713804714,0.38961038961038963,0.447427293064877,0.5259203606311045,0.5561440677966102,0,0,0.6531055900621118,0,7.2860124149698064
4147,0.4294917680744452,0.4444444444444444,1.2750455373406193,0.21694214876033058,0.6310096153846154,0,1.063629222309505,0,0,4.06056273631396
336,0.2907983106002908,2.2058823529411766,0.4410838059231254,0.21694214876033058,0.5561440677966102,0,0,0,0,3.710850686021534
2843,0.9026434558349452,0.4444444444444444,1.6786570743405276,3.7433155080213902,1.286764705882353,0,0.6306474149976711,0.6979754397610355,0,9.384448043282369
938,0.2907983106002908,0.4444444444444444,1.2184508268059182,1.1003405816085932,0.6696428571428571,0,0,0,0.26945054945054947,3.9931275700526534
3991,0.4294917680744452,0.4444444444444444,1.6786570743405276,4.061895551257253,0.6981382978723404,0,1.063629222309505,4.354037267080746,0,12.730293625379261
104,0.4294917680744452,0.38961038961038963,0.4410838059231254,0.21694214876033058,1.8229166666666667,0,0,0,1.2090729783037475,4.5091177573387045
560,3.2357473035439135,0.4195804195804196,1.6786570743405276,3.8567493112947657,0.5514705882352942,0,0.7501385041551246,0.6305847076461769,0,11.122927908796221
752,1.8010291595197256,0.38961038961038963,1.859229747675963,0.5259203606311045,1.4266304347826086,0,0.5524275805793553,1.6041189931350115,0,8.158966665934157
2629,0.2907983106002908,0.38961038961038963,1.2750455373406193,0.21694214876033058,0.7543103448275862,0,0,0,0,2.9267067311392165
1890,0.2907983106002908,0.4444444444444444,1.2750455373406193,0.21694214876033058,0.6981382978723404,0,0.6306474149976711,0,0.26945054945054947,3.825466703466246
594,0.9090909090909091,1.477832512315271,1.2750455373406193,0.5259203606311045,0.8203125,0,0.9020652898067953,0,0,5.9102671091847
1058,0.4294917680744452,1.477832512315271,0.447427293064877,0.21694214876033058,1.3125,0,0.6598440545808967,0,0.703788748564868,5.247826525360688
1864,0.2907983106002908,0.4444444444444444,1.6786570743405276,4.061895551257253,0.5009541984732825,0.682,2.226973684210526,0.743372216330859,0,10.629095479657185
3965,1.0816379088333763,0.4444444444444444,0.4410838059231254,0.21694214876033058,0.8522727272727273,0,0,1.6041189931350115,0,4.640500028369015
3159,0.9090909090909091,0.4195804195804196,0.4410838059231254,0.5362614913176711,1.2382075471698113,0,0.7055758207399687,0,0.943076923076923,5.192876916898828
1093,0.2907983106002908,0.38961038961038963,0.8641975308641976,0.5362614913176711,1.640625,0,0,0.6531055900621118,1.2090729783037475,5.583671290758408
2616,0.2907983106002908,3.1578947368421053,0.4410838059231254,0.5362614913176711,1.640625,0,0.6598440545808967,4.354037267080746,1.8136094674556213,12.894154133800455
2424,3.2357473035439135,0.9036144578313253,0.447427293064877,0.5259203606311045,1.3392857142857142,0,0.8483709273182957,0,0,7.30036605667523
907,0.4294917680744452,1.2987012987012987,0.4410838059231254,0.5362614913176711,1.3392857142857142,0,0.7831116252168883,4.354037267080746,0,9.181972970599888
2040,0.4294917680744452,0.38961038961038963,1.6786570743405276,5.454545454545454,1.4583333333333333,0,0.387299771167048,0.6979754397610355,0,10.495913230832233
3192,0.2907983106002908,2.586206896551724,0.4410838059231254,0.21694214876033058,1.4266304347826086,0,2.226973684210526,0.8708074534161491,0,8.059442734244755
4185,0.9026434558349452,0.38961038961038963,1.6786570743405276,3.8567493112947657,0.5009541984732825,0,1.168248490077653,1.4286684782608696,0,9.925531397892433
309,1.0816379088333763,3.8461538461538463,1.2750455373406193,0.21694214876033058,0.6628787878787878,0,0,0.7199589181787059,0,7.802617147145666
2272,3.6020583190394513,0.38961038961038963,0.4410838059231254,0.5259203606311045,2.8532608695652173,0,0.8483709273182957,0.6055283616469911,0,9.265833033734575
2888,0.4294917680744452,0.38961038961038963,0.447427293064877,0.21694214876033058,0.5912162162162162,0,0,0,0,2.0746878157262585
3166,0.9026434558349452,0.9036144578313253,0.4410838059231254,0.21694214876033058,0.48253676470588236,0,0.7501385041551246,0.7950850661625709,0,4.492044203373305
1631,0.2907983106002908,0.9345794392523364,1.2750455373406193,0.5259203606311045,1.600609756097561,0,0.6090868196131354,0.5347063310450039,0,5.770746554580051
1403,0.9026434558349452,1.4150943396226414,2.4054982817869415,1.9283746556473829,0.8003048780487805,0,0.7831116252168883,0.6055283616469911,0,8.84055559780457
4171,0.2907983106002908,1.477832512315271,2.4054982817869415,1.9283746556473829,1.5261627906976745,0,0.5524275805793553,0,3.9294871794871793,12.110581311114096
2286,0.4294917680744452,0.4195804195804196,0.447427293064877,0.5362614913176711,0.8203125,0,0.85859226379201,0,0,3.511665735829423
3354,0.2907983106002908,0.9036144578313253,0.4410838059231254,0.5259203606311045,1.3962765957446808,0,0,0,9.430769230769231,12.988462761499758
1067,0.2907983106002908,0.38961038961038963,1.2750455373406193,0.21694214876033058,1.3125,0,0,0.7143342391304348,0,4.199230625442065
3730,0.4294917680744452,0.4444444444444444,0.8641975308641976,0.21694214876033058,3.4539473684210527,0,0,0.743372216330859,0.26945054945054947,6.42184602634588
799,0.2907983106002908,0.9036144578313253,0.4410838059231254,0.5362614913176711,0.6981382978723404,0,0,0,1.4735576923076923,4.343454055852446
3502,1.5521064301552105,0.9036144578313253,0.447427293064877,1.1003405816085932,0.8306962025316456,0,0.6090868196131354,1.758361204013378,0,7.201632988818165
50,0.9090909090909091,3.1578947368421053,1.2184508268059182,0.21694214876033058,1.4583333333333333,0,0.6090868196131354,0,0,7.569798774445732
1255,0.4294917680744452,0.4444444444444444,0.447427293064877,0.5362614913176711,0.7543103448275862,0,0.9762076423936553,0,1.8136094674556213,5.4017524515783
1609,0.9026434558349452,0.4195804195804196,0.4410838059231254,0.5362614913176711,1.8229166666666667,0,1.168248490077653,0,1.2090729783037475,6.499807307704229
3962,1.0816379088333763,0.38961038961038963,0.447427293064877,0.5362614913176711,0.8306962025316456,0,0.6090868196131354,0,0.6736263736263736,4.568346478597468
4149,1.0816379088333763,0.4195804195804196,0.4410838059231254,1.1003405816085932,1.3392857142857142,0,0.9762076423936553,0.7199589181787059,0,6.0780949908035895
3708,0.4294917680744452,0.38961038961038963,0.447427293064877,1.1003405816085932,0.6433823529411765,0,0.6090868196131354,0.9052948773138184,0,4.524634082226435
1863,1.0816379088333763,0.9036144578313253,0.4410838059231254,0.21694214876033058,0.5009541984732825,0,2.226973684210526,0,0,5.371206204031966
68,0.2907983106002908,0.4195804195804196,0.4410838059231254,1.1003405816085932,0.6628787878787878,0,0,0.7199589181787059,0,3.634640823769923
593,1.5521064301552105,1.0204081632653061,0.4410838059231254,0.5259203606311045,1.3125,0,0.6306474149976711,0,0,5.482666174972417
755,0.2907983106002908,0.4444444444444444,2.4054982817869415,1.9283746556473829,0.8003048780487805,0,0,0,0.7484737484737485,6.617894319001588
1897,3.2357473035439135,0.4444444444444444,0.447427293064877,0.21694214876033058,0.9375,0,0.7501385041551246,1.6041189931350115,0,7.636318687103701
1299,0.2907983106002908,1.2987012987012987,0.447427293064877,1.1003405816085932,0.48253676470588236,0,1.3973168214654281,1.1574023115024767,1.4735576923076923,7.648081073956539
567,9.79020979020979,0.4444444444444444,0.8641975308641976,0.21694214876033058,0.8306962025316456,0,0.7831116252168883,0,0,12.929601742027296
2844,0.2907983106002908,2.2058823529411766,0.447427293064877,0.5259203606311045,0.7211538461538461,0,0,1.4989308624376336,0,5.6901130258289285
3996,0.9090909090909091,0.38961038961038963,5.363984674329502,3.7433155080213902,1.7736486486486487,0,1.781578947368421,0,0,13.96122907706926
103,0.4294917680744452,1.4150943396226414,0.4410838059231254,0.21694214876033058,1.2620192307692308,0,0.6306474149976711,0,0,4.395278708147444
2078,1.8010291595197256,1.477832512315271,0.4410838059231254,0.21694214876033058,0.6981382978723404,0,0.387299771167048,0,0.5016366612111293,5.52396235676897
331,0.2907983106002908,1.0204081632653061,0.4410838059231254,0.21694214876033058,0.5208333333333334,0,2.0360902255639095,1.758361204013378,0,6.284517191459674
3398,1.5521064301552105,1.2987012987012987,0.447427293064877,0.5362614913176711,1.3125,0,0,0.7199589181787059,0,5.866955431417763
3505,0.4294917680744452,0.4195804195804196,0.4410838059231254,0.21694214876033058,0.6628787878787878,0,0.7055758207399687,4.354037267080746,0,7.229590018037824
57,0.4294917680744452,0.38961038961038963,0.447427293064877,0.21694214876033058,0.5009541984732825,0,0,0.7143342391304348,0,2.6987600371137592
1252,0.9026434558349452,0.38961038961038963,0.4410838059231254,0.5259203606311045,1.5261627906976745,0.682,0.9020652898067953,0.743372216330859,0.32297154899894626,6.43582985783384
1060,0.4294917680744452,1.2987012987012987,0.447427293064877,0.21694214876033058,0.7211538461538461,0,0,0.7199589181787059,0,3.8336752729335037
3737,0.2907983106002908,0.4444444444444444,1.6786570743405276,3.8567493112947657,4.1015625,0,0.6362781954887218,0,0,11.00848983616875
1404,0.9090909090909091,1.2987012987012987,0.4410838059231254,0.21694214876033058,1.6826923076923077,0,1.168248490077653,0.7143342391304348,0,6.431093199376059
4176,3.2357473035439135,13.636363636363637,2.4054982817869415,0.5259203606311045,1.4583333333333333,0,0.387299771167048,0,0.7992177314211213,22.448380418247094
2281,0.2907983106002908,3.1578947368421053,1.2184508268059182,0.5259203606311045,0.5561440677966102,0,2.1594896331738433,0,0,7.908697935849872
3353,0.4294917680744452,2.2058823529411766,0.4410838059231254,0.21694214876033058,0.8003048780487805,0,0,0,0.7992177314211213,4.89292268516898
3161,0.4294917680744452,0.38961038961038963,1.6786570743405276,3.7433155080213902,3.4539473684210527,0,0.4510326449033977,0.6979754397610355,0,10.84403019313224
1636,0.2907983106002908,1.0204081632653061,1.2750455373406193,0.21694214876033058,1.2382075471698113,0,2.6393762183235867,0,0.26945054945054947,6.950228474910496
4182,0.9026434558349452,0.4444444444444444,0.447427293064877,0.5259203606311045,1.2152777777777777,0,0,0.7143342391304348,0,4.250047570883583
2275,0.9090909090909091,1.4150943396226414,0.4410838059231254,0.5259203606311045,1.286764705882353,0,0,0.6979754397610355,0,5.275929560911169
900,0.2907983106002908,1.2987012987012987,0.447427293064877,0.5259203606311045,0.9242957746478874,0,0.6090868196131354,1.6041189931350115,0,5.700348850393605
2047,0.4294917680744452,1.4150943396226414,0.4410838059231254,0.5259203606311045,1.9886363636363635,0,2.226973684210526,0.7199589181787059,0,7.747159240276912
3195,1.8010291595197256,0.38961038961038963,1.2184508268059182,0.5362614913176711,0.8306962025316456,0,0,0,0,4.77604806978535
558,0.4294917680744452,0.4444444444444444,1.2184508268059182,0.5362614913176711,0.8306962025316456,0,0.5524275805793553,0,0,4.01177231375348
2423,0.2907983106002908,0.4444444444444444,0.447427293064877,0.5362614913176711,0.6433823529411765,0,2.1594896331738433,0.7143342391304348,0,5.236137764672738
1094,0.2907983106002908,1.0204081632653061,0.4410838059231254,0.21694214876033058,2.8532608695652173,0,0,0,0,4.822493298114271
2611,0.2907983106002908,0.4444444444444444,0.8641975308641976,1.1003405816085932,1.7736486486486487,0,1.0963562753036435,4.354037267080746,0,9.923823058550564
3763,0.2907983106002908,0.38961038961038963,0.447427293064877,0.21694214876033058,0.6310096153846154,1.0825396825396827,0.4510326449033977,0.7950850661625709,0.943076923076923,5.2475220741030775
1808,0.2907983106002908,1.477832512315271,5.363984674329502,3.7433155080213902,1.8229166666666667,0.682,0,0.5347063310450039,0,13.915554002978126
1034,0.2907983106002908,1.2987012987012987,0.4410838059231254,0.21694214876033058,1.3392857142857142,0,0,0.6305847076461769,0.26945054945054947,4.486846535367486
1206,0.2907983106002908,0.4195804195804196,0.8641975308641976,0.21694214876033058,0.9375,0,0.6090868196131354,0,0,3.3381052294183737
3551,1.8010291595197256,1.4150943396226414,0.447427293064877,0.5362614913176711,1.3671875,0,0.6306474149976711,1.6041189931350115,0,7.801766191657598
2483,0.9026434558349452,0.4195804195804196,0.8641975308641976,0.5259203606311045,2.8532608695652173,0,0.6362781954887218,0,0,6.201880831964606
1662,0.2907983106002908,0.38961038961038963,0.447427293064877,0.5259203606311045,0.7457386363636364,0,0.5524275805793553,1.6041189931350115,0,4.556041563984665
3135,9.79020979020979,0.4195804195804196,0.447427293064877,0.5362614913176711,1.6826923076923077,0,1.0963562753036435,0.6305847076461769,0,14.603112284814886
3909,0.2907983106002908,0.4195804195804196,0.447427293064877,0.21694214876033058,0.5561440677966102,0,2.1594896331738433,0,0,4.090381872976371
3307,0.2907983106002908,0.4444444444444444,1.859229747675963,1.1003405816085932,0.7720588235294118,0,0.7055758207399687,4.1561264822134385,1.4735576923076923,10.802131903119804
4122,0.9026434558349452,1.0204081632653061,0.8641975308641976,1.1003405816085932,0.5561440677966102,0,1.168248490077653,0.6979754397610355,0,6.309957729208341
1450,0.2907983106002908,1.2987012987012987,1.2184508268059182,0.5259203606311045,0.7720588235294118,0,2.6393762183235867,0.8708074534161491,0,7.61611329200776
1696,0.4294917680744452,0.9036144578313253,0.447427293064877,0.21694214876033058,0.7720588235294118,0,0.4510326449033977,0.7143342391304348,0,3.9349013752942223
2013,1.8010291595197256,0.4444444444444444,0.4410838059231254,0.5362614913176711,0.6433823529411765,0,0,0,0,3.866201254146143
168,1.5521064301552105,1.0204081632653061,1.6786570743405276,3.8567493112947657,1.8229166666666667,0,0,0,0,9.930837645722475
954,0.9026434558349452,3.1578947368421053,1.2184508268059182,1.1003405816085932,1.3962765957446808,0,0.6362781954887218,0,0,8.411884392324964
2221,0.9090909090909091,0.4195804195804196,0.8641975308641976,0.21694214876033058,1.6826923076923077,0,0.6598440545808967,0.7199589181787059,0,5.472306288747767
3797,3.6020583190394513,1.477832512315271,0.8641975308641976,0.21694214876033058,0.6981382978723404,0,0.6306474149976711,0.6531055900621118,0,8.142921813911373
2645,0.2907983106002908,1.477832512315271,1.2184508268059182,0.21694214876033058,0.6310096153846154,0,0.387299771167048,0,0.575046904315197,4.797380089348671
2477,0.4294917680744452,0.4444444444444444,0.447427293064877,0.5362614913176711,0.898972602739726,0,0,0.7199589181787059,0.6736263736263736,4.150182891446243
391,0.9026434558349452,1.0204081632653061,0.447427293064877,0.5259203606311045,0.5514705882352942,0,0.6090868196131354,0.5347063310450039,0,4.591663011689666
3338,0.4294917680744452,1.4150943396226414,1.2750455373406193,0.21694214876033058,0.5208333333333334,0,0.6090868196131354,0.6979754397610355,0,5.164469386505541
3936,3.2357473035439135,1.477832512315271,0.4410838059231254,0.21694214876033058,0.5514705882352942,0,0,0.9052948773138184,0,6.828371236091753
1239,0.4294917680744452,0.4444444444444444,0.447427293064877,0.21694214876033058,0.5912162162162162,0,0,0.7199589181787059,0,2.8494807887390197
1837,0.9090909090909091,1.4150943396226414,1.2750455373406193,0.21694214876033058,0.5561440677966102,0,0.6090868196131354,0,0,4.981403822224245
2448,3.2357473035439135,0.38961038961038963,0.447427293064877,0.21694214876033058,0.5561440677966102,0,0,0,0.7484737484737485,5.594344951249869
533,0.4294917680744452,1.4150943396226414,1.6786570743405276,3.8567493112947657,0.8306962025316456,0,0.9762076423936553,0,0,9.18689633825768
701,1.8010291595197256,0.4195804195804196,1.859229747675963,0.21694214876033058,0.5561440677966102,0,0.387299771167048,4.1561264822134385,0,9.396351796713535
365,1.5521064301552105,0.4444444444444444,0.447427293064877,0.5362614913176711,0.9242957746478874,0,0,0.7950850661625709,0,4.699620499792662
157,0.2907983106002908,2.586206896551724,0.447427293064877,0.21694214876033058,1.4583333333333333,0,0,0.6305847076461769,0,5.630292689956733
2810,0.4294917680744452,1.0204081632653061,1.6786570743405276,4.061895551257253,0.5208333333333334,0,0,0.7199589181787059,0,8.431244808449572
2470,4.713804713804714,0.4195804195804196,0.4410838059231254,1.1003405816085932,0.5208333333333334,0,1.063629222309505,0,0.7484737484737485,9.007745825033439
3790,1.0816379088333763,0.4444444444444444,0.8641975308641976,10.31941031941032,0.7720588235294118,0,1.0180451127819548,0.6531055900621118,0,15.152899729925815
2642,1.8010291595197256,0.9036144578313253,0.8641975308641976,0.5362614913176711,1.4583333333333333,0.6959183673469388,0,0,0,6.259354340213191
739,0.9026434558349452,0.9345794392523364,0.4410838059231254,0.5362614913176711,0.7630813953488372,0,1.113486842105263,0,0.32297154899894626,5.014107978781126
2226,1.5521064301552105,0.9036144578313253,1.2184508268059182,1.1003405816085932,1.3671875,0,0.6090868196131354,0,0,6.7507866160141825
1691,0.2907983106002908,0.4195804195804196,0.4410838059231254,0.5259203606311045,1.5261627906976745,0,0.8797920727745289,0.9052948773138184,0,4.988632637520962
2014,1.5521064301552105,13.636363636363637,0.447427293064877,0.21694214876033058,1.5261627906976745,0,0,0,0,17.37900229904173
953,0.4294917680744452,0.4444444444444444,1.6786570743405276,4.061895551257253,1.5261627906976745,0,0,0,1.1788461538461539,9.319497782660498
2828,0.4294917680744452,1.2987012987012987,0.4410838059231254,0.5362614913176711,0.7056451612903226,0,0,0.7143342391304348,0,4.125517764437298
3300,0.9026434558349452,0.38961038961038963,0.447427293064877,0.5259203606311045,0.48253676470588236,0.6959183673469388,1.168248490077653,0,0,4.61230512127179
4125,0.2907983106002908,0.4444444444444444,1.2184508268059182,0.21694214876033058,0.5009541984732825,0,0.7501385041551246,1.758361204013378,0.7484737484737485,5.928563385726518
1457,0.4294917680744452,0.4195804195804196,0.447427293064877,0.5259203606311045,2.8532608695652173,0,0.6306474149976711,1.1574023115024767,0,6.463730437416212
1665,0.2907983106002908,2.2058823529411766,1.2750455373406193,0.5362614913176711,0.6310096153846154,0,0.4510326449033977,0.6979754397610355,0.6736263736263736,6.76163176587518
3132,0.2907983106002908,0.4195804195804196,0.4410838059231254,0.21694214876033058,0.6696428571428571,0,1.3973168214654281,0,0,3.4353643634724516
1201,4.713804713804714,0.38961038961038963,0.4410838059231254,1.1003405816085932,2.1169354838709675,0,0,0,0,8.76177497481779
3556,0.9090909090909091,0.9036144578313253,1.2184508268059182,0.5259203606311045,0.6628787878787878,0,0.8797920727745289,0.9052948773138184,0,6.005042292326393
